"F24112";"F24113044";"0"	
"F24113";"F24113045";"1"	
"F24111";"F24113045";"0"	
"F24112";"F24113045";"0"	
"F24113";"F24113046";"1"	
"F24111";"F24113046";"0"	
"F24112";"F24113046";"0"	
"F24113";"F24113047";"1"	
"F24111";"F24113047";"0"	
"F24112";"F24113047";"0"	
"F24113";"F24113048";"1"	
"F24111";"F24113048";"0"	
"F24112";"F24113048";"0"	
"F24113";"F24113049";"1"	
"F24111";"F24113049";"0"	
"F24112";"F24113049";"0"	
"F24113";"F24113050";"1"	
"F24111";"F24113050";"0"	
"F24112";"F24113050";"0"	
"F24113";"F24113051";"1"	
"F24111";"F24113051";"0"	
"F24112";"F24113051";"0"	
"F24113";"F24113052";"1"	
"F24111";"F24113052";"0"	
"F24112";"F24113052";"0"	
"F24113";"F24113053";"1"	
"F24111";"F24113053";"0"	
"F24112";"F24113053";"0"	
"F24113";"F24113054";"1"	
"F24111";"F24113054";"0"	
"F24112";"F24113054";"0"	
"F24113";"F24113055";"1"	
"F24111";"F24113055";"0"	
"F24112";"F24113055";"0"	
"F24113";"F24113056";"1"	
"F24111";"F24113056";"0"	
"F24112";"F24113056";"0"	
"F24113";"F24113057";"1"	
"F24111";"F24113057";"0"	
"F24112";"F24113057";"0"	
"F24113";"F24113058";"1"	
"F24111";"F24113058";"0"	
"F24112";"F24113058";"0"	
"F24113";"F24113059";"1"	
"F24111";"F24113059";"0"	
"F24112";"F24113059";"0"	
"F24113";"F24113060";"1"	
"F24111";"F24113060";"0"	
"F24112";"F24113060";"0"	
"F24113";"F24113061";"1"	
"F24111";"F24113061";"0"	
"F24112";"F24113061";"0"	
"F24113";"F24113062";"1"	
"F24111";"F24113062";"0"	
"F24112";"F24113062";"0"	
"F24113";"F24113063";"1"	
"F24111";"F24113063";"0"	
"F24112";"F24113063";"0"	
"F24113";"F24113064";"1"	
"F24111";"F24113064";"0"	
"F24112";"F24113064";"0"	
"F24113";"F24113065";"1"	
"F24111";"F24113065";"0"	
"F24112";"F24113065";"0"	
"F24113";"F24113066";"1"	
"F24111";"F24113066";"0"	
"F24112";"F24113066";"0"	
"F24113";"F24113067";"1"	
"F24111";"F24113067";"0"	
"F24112";"F24113067";"0"	
"F24113";"F24113068";"1"	
"F24111";"F24113068";"0"	
"F24112";"F24113068";"0"	
"F24113";"F24113069";"1"	
"F24111";"F24113069";"0"	
"F24112";"F24113069";"0"	
"F24113";"F24113070";"1"	
"F24111";"F24113070";"0"	
"F24112";"F24113070";"0"	
"F24113";"F24113071";"1"	
"F24111";"F24113071";"0"	
"F24112";"F24113071";"0"	
"F24113";"F24113072";"1"	
"F24111";"F24113072";"0"	
"F24112";"F24113072";"0"	
"F24113";"F24113073";"1"	
"F24111";"F24113073";"0"	
"F24112";"F24113073";"0"	
"F24113";"F24113074";"1"	
"F24111";"F24113074";"0"	
"F24112";"F24113074";"0"	
"F24113";"F24113075";"1"	
"F24111";"F24113075";"0"	
"F24112";"F24113075";"0"	
"F24121";"F24121000";"1"	
"F24122";"F24121000";"0"	
"F24123";"F24121000";"0"	
"F24121";"F24121001";"1"	
"F24122";"F24121001";"0"	
"F24123";"F24121001";"0"	
"F24121";"F24121002";"1"	
"F24122";"F24121002";"0"	
"F24123";"F24121002";"0"	
"F24121";"F24121003";"1"	
"F24122";"F24121003";"0"	
"F24123";"F24121003";"0"	
"F24121";"F24121004";"1"	
"F24122";"F24121004";"0"	
"F24123";"F24121004";"0"	
"F24121";"F24121005";"1"	
"F24122";"F24121005";"0"	
"F24123";"F24121005";"0"	
"F24121";"F24121006";"1"	
"F24122";"F24121006";"0"	
"F24123";"F24121006";"0"	
"F24121";"F24121007";"1"	
"F24122";"F24121007";"0"	
"F24123";"F24121007";"0"	
"F24121";"F24121008";"1"	
"F24122";"F24121008";"0"	
"F24123";"F24121008";"0"	
"F24121";"F24121009";"1"	
"F24122";"F24121009";"0"	
"F24123";"F24121009";"0"	
"F24121";"F24121010";"1"	
"F24122";"F24121010";"0"	
"F24123";"F24121010";"0"	
"F24121";"F24121011";"1"	
"F24122";"F24121011";"0"	
"F24123";"F24121011";"0"	
"F24121";"F24121012";"1"	
"F24122";"F24121012";"0"	
"F24123";"F24121012";"0"	
"F24121";"F24121013";"1"	
"F24122";"F24121013";"0"	
"F24123";"F24121013";"0"	
"F24121";"F24121014";"1"	
"F24122";"F24121014";"0"	
"F24123";"F24121014";"0"	
"F24121";"F24121015";"1"	
"F24122";"F24121015";"0"	
"F24123";"F24121015";"0"	
"F24121";"F24121016";"1"	
"F24122";"F24121016";"0"	
"F24123";"F24121016";"0"	
"F24121";"F24121017";"1"	
"F24122";"F24121017";"0"	
"F24123";"F24121017";"0"	
"F24121";"F24121018";"1"	
"F24122";"F24121018";"0"	
"F24123";"F24121018";"0"	
"F24121";"F24121019";"1"	
"F24122";"F24121019";"0"	
"F24123";"F24121019";"0"	
"F24121";"F24121020";"1"	
"F24122";"F24121020";"0"	
"F24123";"F24121020";"0"	
"F24121";"F24121021";"1"	
"F24122";"F24121021";"0"	
"F24123";"F24121021";"0"	
"F24121";"F24121022";"1"	
"F24122";"F24121022";"0"	
"F24123";"F24121022";"0"	
"F24121";"F24121023";"1"	
"F24122";"F24121023";"0"	
"F24123";"F24121023";"0"	
"F24121";"F24121024";"1"	
"F24122";"F24121024";"0"	
"F24123";"F24121024";"0"	
"F24121";"F24121025";"1"	
"F24122";"F24121025";"0"	
"F24123";"F24121025";"0"	
"F24121";"F24121026";"1"	
"F24122";"F24121026";"0"	
"F24123";"F24121026";"0"	
"F24121";"F24121027";"1"	
"F24122";"F24121027";"0"	
"F24123";"F24121027";"0"	
"F24121";"F24121028";"1"	
"F24122";"F24121028";"0"	
"F24123";"F24121028";"0"	
"F24121";"F24121029";"1"	
"F24122";"F24121029";"0"	
"F24123";"F24121029";"0"	
"F24121";"F24121030";"1"	
"F24122";"F24121030";"0"	
"F24123";"F24121030";"0"	
"F24121";"F24121031";"1"	
"F24122";"F24121031";"0"	
"F24123";"F24121031";"0"	
"F24121";"F24121032";"1"	
"F24122";"F24121032";"0"	
"F24123";"F24121032";"0"	
"F24121";"F24121033";"1"	
"F24122";"F24121033";"0"	
"F24123";"F24121033";"0"	
"F24121";"F24121034";"1"	
"F24122";"F24121034";"0"	
"F24123";"F24121034";"0"	
"F24121";"F24121035";"1"	
"F24122";"F24121035";"0"	
"F24123";"F24121035";"0"	
"F24121";"F24121036";"1"	
"F24122";"F24121036";"0"	
"F24123";"F24121036";"0"	
"F24121";"F24121037";"1"	
"F24122";"F24121037";"0"	
"F24123";"F24121037";"0"	
"F24121";"F24121038";"1"	
"F24122";"F24121038";"0"	
"F24123";"F24121038";"0"	
"F24121";"F24121039";"1"	
"F24122";"F24121039";"0"	
"F24123";"F24121039";"0"	
"F24121";"F24121040";"1"	
"F24122";"F24121040";"0"	
"F24123";"F24121040";"0"	
"F24121";"F24121041";"1"	
"F24122";"F24121041";"0"	
"F24123";"F24121041";"0"	
"F24121";"F24121042";"1"	
"F24122";"F24121042";"0"	
"F24123";"F24121042";"0"	
"F24121";"F24121043";"1"	
"F24122";"F24121043";"0"	
"F24123";"F24121043";"0"	
"F24121";"F24121044";"1"	
"F24122";"F24121044";"0"	
"F24123";"F24121044";"0"	
"F24121";"F24121045";"1"	
"F24122";"F24121045";"0"	
"F24123";"F24121045";"0"	
"F24121";"F24121046";"1"	
"F24122";"F24121046";"0"	
"F24123";"F24121046";"0"	
"F24121";"F24121047";"1"	
"F24122";"F24121047";"0"	
"F24123";"F24121047";"0"	
"F24121";"F24121048";"1"	
"F24122";"F24121048";"0"	
"F24123";"F24121048";"0"	
"F24121";"F24121049";"1"	
"F24122";"F24121049";"0"	
"F24123";"F24121049";"0"	
"F24121";"F24121050";"1"	
"F24122";"F24121050";"0"	
"F24123";"F24121050";"0"	
"F24121";"F24121051";"1"	
"F24122";"F24121051";"0"	
"F24123";"F24121051";"0"	
"F24121";"F24121052";"1"	
"F24122";"F24121052";"0"	
"F24123";"F24121052";"0"	
"F24121";"F24121053";"1"	
"F24122";"F24121053";"0"	
"F24123";"F24121053";"0"	
"F24121";"F24121054";"1"	
"F24122";"F24121054";"0"	
"F24123";"F24121054";"0"	
"F24121";"F24121055";"1"	
"F24122";"F24121055";"0"	
"F24123";"F24121055";"0"	
"F24121";"F24121056";"1"	
"F24122";"F24121056";"0"	
"F24123";"F24121056";"0"	
"F24121";"F24121057";"1"	
"F24122";"F24121057";"0"	
"F24123";"F24121057";"0"	
"F24121";"F24121058";"1"	
"F24122";"F24121058";"0"	
"F24123";"F24121058";"0"	
"F24121";"F24121059";"1"	
"F24122";"F24121059";"0"	
"F24123";"F24121059";"0"	
"F24121";"F24121060";"1"	
"F24122";"F24121060";"0"	
"F24123";"F24121060";"0"	
"F24121";"F24121061";"1"	
"F24122";"F24121061";"0"	
"F24123";"F24121061";"0"	
"F24121";"F24121062";"1"	
"F24122";"F24121062";"0"	
"F24123";"F24121062";"0"	
"F24121";"F24121063";"1"	
"F24122";"F24121063";"0"	
